full_name,name,brand,category,description,abv,serving_ml,alcohol_ml,alcohol_grams,abv_suspicious,missing_taste_profile,abv_outlier,recommendable,image_url,source_dataset,dataset_version,astringency,body,bitter,sweet,sour,salty,fruits,hoppy,spices,malty
Ballast Point Brewing Company Pale Ale,Grunion Pale Ale,Ballast Point Brewing Company,Pale Ale - American,"Our Grunion Pale Ale wasn’t born on a beach, but in a backyard. Originating from an employee-only home brew contest, this award-winning hoppy pale ale is named after the tiny local fish known for late night frolics on shore. A pair of new hop varieties lend strong yet balanced summer melon aromas and herbal flavors, while a soft caramel malt sweetness holds it all together.",5.5,375.0,20.625,16.273125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,22,27,59,47,49,0,58,83,2,45
Ballast Point Brewing Company Pepper Piper Down (Habanero),Piper Down,Ballast Point Brewing Company,Scottish Ale,,5.8,375.0,21.75,17.16075,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,9,37,28,68,8,0,11,30,8,90
Ballast Point Brewing Company Piper Down Scottish Ale (Bourbon Barrel Aged),Piper Down - Bourbon Barrel-Aged,Ballast Point Brewing Company,Scottish Ale,,5.9,375.0,22.125,17.456625000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,4,34,11,65,12,0,19,7,28,137
Ballast Point Brewing Company Sour Wench Blackberry Ale,Sour Wench,Ballast Point Brewing Company,Sour - Berliner Weisse,"Our Sour Wench Blackberry Ale is a fruity Berliner Weisse-style beer bursting with Oregon blackberry flavor and aroma. The fruit addition adds a beautiful violet hue, and the taste has an approachable soft tartness from kettle souring. This artful gypsy will surely lure you into the world of sour beers.10 IBU",7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,22,34,9,119,149,1,134,7,2,31
Ballast Point Brewing Company Tongue Buckler - Imperial Red Ale,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,Red Ale - Imperial,,10.0,375.0,37.5,29.587500000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,48,68,70,51,1,67,92,7,96
Ballast Point Brewing Company Victory At Sea (Barrel Aged) Imperial Porter,Victory At Sea - Barrel-Aged,Ballast Point Brewing Company,Porter - Imperial,,12.2,375.0,45.75,36.09675,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,3,78,61,56,8,0,13,12,42,156
Ballast Point Brewing Company Victory At Sea Coffee Vanilla Imperial Porter,Victory At Sea - Coffee And Vanilla,Ballast Point Brewing Company,Porter - Imperial,"Our Victory at Sea Imperial Porter is a bold, smooth brew with just the right amount of sweetness. We infused this robust porter with whole vanilla beans and San Diego’s own Caffe Calabria coffee beans. The subtle roasted notes and minimal acidity of the cold brewed coffee, balances perfectly with the sweet caramel undertones of the malt, creating a winning combination for your palate.",10.0,375.0,37.5,29.587500000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,12,99,72,73,5,1,7,25,45,128
Ballast Point Brewing Company Wahoo Wheat Beer,Wahoo White Beer,Ballast Point Brewing Company,Wheat Beer - Witbier,"Previously known as Wahoo Wheat AleA fresh, unfiltered brew perfect for lazy summer days.Our Wahoo White is brewed with unfiltered, un-malted wheat and oats that give it a distinctive cloudy complexity. True to the Belgian tradition, this Witbier boasts a refreshing, citrusy flavor thanks to the orange peel and coriander we add to the boil. This makes Wahoo an ideal beer for year-round beach weather.",4.5,375.0,16.875,13.314375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,18,32,15,32,60,3,68,39,30,68
Baltika Breweries Arsenalnoye Krepkoye (Strong),Arsenalnoye Krepkoye (Strong),Baltika Breweries,Lager - European Strong,,7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,12,27,22,65,16,0,19,34,2,34
Baltika Breweries Baltika #0 Non-Alcoholic,Baltika #0 Non-Alcoholic,Baltika Breweries,Low Alcohol Beer,,0.5,375.0,1.875,1.479375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,4,17,16,22,10,0,13,19,1,32
Baltika Breweries Baltika #3 Classic,Baltika #3 Classic,Baltika Breweries,Lager - European Pale,,4.8,375.0,18.0,14.202,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,25,15,48,12,3,15,18,1,51
Baltika Breweries Baltika #4 Original (Dark),Baltika #4 Original (Dark),Baltika Breweries,Lager - European Dark,,5.6,375.0,21.0,16.569,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,5,34,35,79,23,1,41,33,2,80
Baltika Breweries Baltika #5 Gold,Baltika #5 Gold,Baltika Breweries,Lager - European Pale,,5.3,375.0,19.875,15.681375000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,21,25,22,35,9,3,8,52,6,68
Baltika Breweries Baltika #6 Porter,Baltika #6 Porter,Baltika Breweries,Porter - Baltic,,7.0,375.0,26.25,20.71125,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,5,54,30,96,30,0,45,10,7,88
Baltika Breweries Baltika #7 Export,Baltika #7 Export,Baltika Breweries,Lager - European / Dortmunder Export,,5.4,375.0,20.250000000000004,15.977250000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,19,20,18,24,7,1,10,28,2,49
Baltika Breweries Baltika #8 Wheat,Baltika #8 Wheat,Baltika Breweries,Wheat Beer - Hefeweizen,,5.0,375.0,18.75,14.793750000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,12,38,12,23,37,0,62,25,30,52
Baltika Breweries Baltika #9 Extra (Strong),Baltika #9 Extra (Strong),Baltika Breweries,Lager - European Strong,,8.0,375.0,30.0,23.67,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,23,21,76,21,1,24,32,6,66
Baltika Breweries Khlebny Kray,Khlebny Kray,Baltika Breweries,Kvass,,1.2,375.0,4.5,3.5505,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,8,32,17,89,17,0,42,5,7,71
Baltika Breweries Yarpivo Strong (Krepkoye),Yarpivo Strong (Krepkoye),Baltika Breweries,Lager - European Strong,,7.2,375.0,27.0,21.303,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,32,17,27,1,0,1,21,2,47
Barley Brown's Brewpub Shredder's Wheat,Shredder's Wheat,Barley Brown's Brewpub,Wheat Beer - American Dark,,5.8,375.0,21.75,17.16075,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,2,13,5,5,2,0,3,5,3,20
Bass Brewers Limited Bass Pale Ale,Bass Pale Ale,Bass Brewers Limited,Pale Ale - English,A classic pale ale. This version of Bass for the North American market at 5% to comply with USA ale regulations.,5.1,375.0,19.124999999999996,15.089624999999998,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,15,32,60,32,0,36,53,4,55
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Alkoholfrei Original,Original Alkoholfrei,Bayerische Staatsbrauerei Weihenstephan,Low Alcohol Beer,,0.4,375.0,1.5,1.1835,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,16,16,18,19,9,6,6,42,4,55
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Festbier,Festbier,Bayerische Staatsbrauerei Weihenstephan,Lager - Märzen / Oktoberfest,"A full rich bodied, hoppy, seasonal lager. Especially brewed for the Festbier season. This beer truly represents the Bavarian way of celebrating. Deep gold color, great mouth-feel and lots of flavor. Prost!",5.8,375.0,21.75,17.16075,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,25,32,26,44,14,2,17,57,9,90
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Hefeweissbier,Hefeweissbier,Bayerische Staatsbrauerei Weihenstephan,Wheat Beer - Hefeweizen,"Our golden-yellow wheat beer, with its fine-poured white foam, smells of cloves and impresses consumers with its refreshing banana flavour. It is full bodied and with a smooth yeast taste. To be enjoyed at any time,goes excellently with fish and seafood, with spicy cheese and especially with the traditional Bavarian veal sausage. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",5.4,375.0,20.250000000000004,15.977250000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,16,57,11,15,26,0,55,23,39,46
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Hefeweissbier Dunkel,Hefeweissbier Dunkel,Bayerische Staatsbrauerei Weihenstephan,Wheat Beer - Dunkelweizen,"Our dark wheat beer is impressive with its creamy white foam. A fruity-fresh sweetness and hints of mature bananas harmonise with delicious flavours of roasted malt, sparkling and full-bodied with a light caramel taste on the first sip. An excellent accompaniment from hearty meals and game to chocolate and nut desserts. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",5.3,375.0,19.875,15.681375000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,21,67,17,73,24,0,62,21,38,138
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Korbinian,Korbinian,Bayerische Staatsbrauerei Weihenstephan,Bock - Doppelbock,"Our Korbinian, the full-bodied, dark Doppelbock with light brown foam, wins beer-lovers over with a balance of fruity hints of plums and figs, a dark malt aroma - reminiscent of toffee, nuts and chocolate. Its roasted flavour goes well with smoked meat and fish as well as venison and poultry. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",7.4,375.0,27.75,21.894750000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,72,30,92,20,0,50,11,13,127
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Kristallweissbier,Kristallweissbier,Bayerische Staatsbrauerei Weihenstephan,Wheat Beer - Kristallweizen,"In our golden-yellow crystal-clear wheat beer the fresh citrus flavour harmonises very well with spicy banana notes. The fine sparkling gives it a tangy and animated appearance. Throughout summer and winter, it’s a prickling experience. It goes well with fish, seafood, white meat or it can be enjoyed as an aperitif. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",5.4,375.0,20.250000000000004,15.977250000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,30,29,19,14,27,3,54,23,28,51
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Original,Original Helles,Bayerische Staatsbrauerei Weihenstephan,Lager - Helles,"A good beer takes its time. The long storage makes our yellow bright lager, “Original”, a flavourful beer enjoyed with fine poured, white foam. With a mild hoppy note and its pleasant fresh spicy taste, it goes very well with salads, poultry, stews or with a hearty snack. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",5.1,375.0,19.124999999999996,15.089624999999998,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,30,32,37,24,8,2,7,65,17,60
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Pilsner,Pils (Pilsner),Bayerische Staatsbrauerei Weihenstephan,Pilsner - German,"Known as ""Pilsner"" in the USA.Golden-yellow and bright, with 32 bitter units and quite hoppy compared to most of the other Pilsners our Weihenstephaner Pilsner comes up with a distinctive aroma of hops with a pleasant bitterness. This combination provides a balanced mix and guarantees great enjoyment. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",5.1,375.0,19.124999999999996,15.089624999999998,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,56,23,71,37,20,8,21,103,23,75
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Tradition,Tradition,Bayerische Staatsbrauerei Weihenstephan,Lager - Munich Dunkel,,5.2,375.0,19.5,15.3855,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,17,54,38,70,19,0,27,40,1,113
Bayerische Staatsbrauerei Weihenstephan Weihenstephaner Vitus,Vitus,Bayerische Staatsbrauerei Weihenstephan,Bock - Weizenbock,"Our light-coloured, spicy single-bock, “Vitus” is saturated with fine yeast and a creamy foam. It is a specialty with a round character based on the extra long storage time. The fruity smell of dried apricots joins aromas of citrus, cloves and hints of banana. Full-bodied and sparkling with an effervescent mouthfeel. Thus, the Vitus does not taste like a typical Bock beer but more like a noble, fruity wheat beer. Perfect with red meat, strong cheese and also able to guide desserts. Brewed according to our centuries-old brewing tradition on the Weihenstephan hill.",7.7,375.0,28.875,22.782375000000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,53,11,52,48,0,72,15,47,50
"Bayern Brewing, Inc. Bayern Dancing Trout Ale",Dancing Trout Ale,"Bayern Brewing, Inc.",Wheat Beer - Kristallweizen,"Dancing Trout Ale is a filtered Bavarian Hefeweizen also referred to as a Kristall Weizen. Brewed with Wheat and Pilsener malt, and Cascade hops. Crafted with a cause, Dancing Trout Ale is the flagship beer of Montana Trout Unlimited.",5.4,375.0,20.250000000000004,15.977250000000003,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,18,47,24,49,32,1,49,30,15,81
"Bayern Brewing, Inc. Bayern Dragon's Breath",Dragon's Breath,"Bayern Brewing, Inc.",Wheat Beer - Dunkelweizen,"Dragon's Breath is a Dark Wheat Hefeweizen, otherwise known as a Dunkelweizen. It is mild in taste, unfiltered, and moderately hopped with Hallertauer Perle hops, cold fermented eliminating any harsh aftertaste. This award winning Bavarian classic was brought to America by our German Brewmaster Jurgen.",6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,15,48,24,50,24,0,31,28,14,110
"Bayern Brewing, Inc. Dump Truck",Dump Truck,"Bayern Brewing, Inc.",Bock - Maibock,"The recipe for this light, unfiltered, lager bock beer uses German sauermalt, organic Montana “Spitz malt”, Pilsener malt, plus three hoppings using Hallertauer Perle and the rare Tettnang aroma hops (both imported from Germany).",6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,27,48,54,29,33,0,22,68,9,62
"Bayern Brewing, Inc. Face Plant Doppelweizen",Face Plant,"Bayern Brewing, Inc.",Bock - Weizenbock,"Since we brew beer in the Bavarian tradition at Bayern (which means Bavaria in German) our list of beer styles would not be complete without our most recent addition: Face Plant Doppelweizen. This top-fermented, unfiltered Wheat Bock beer is the counterpart to Bayern’s famous Doppelbock Lager and is decoction-brewed, a technique used often in Bavaria but seldom in the US. The recipe uses five types of malt (Wheat, Pilsener, Carmel, Munich and Chocolate), and has an o.g. of > 17 % Plato, producing a stout 7.5 % Alc. by Vol. As with all Bayern wheat beers, Face Plant surprises with its complex flavor. German Hallertauer Perle hops give this hearty Bock beer a perfectly balanced sweetness.",7.5,375.0,28.125,22.190625,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,10,66,34,73,24,0,40,35,21,121
Bayou Teche Brewery LA-31 Bière Noire,LA-31 Bière Noire,Bayou Teche Brewery,Lager - Schwarzbier,"We use specially roasted German malts and select American hops which provide our LA-31 Bière Noire a small bite of noble bitterness and a dry, French roasted coffee flavor.",5.25,375.0,19.6875,15.533437500000002,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,13,57,41,46,16,0,14,27,5,90
Bayou Teche Brewery LA-31 Boucanèe,LA-31 Boucanèe,Bayou Teche Brewery,Smoked Beer,LA-31 Boucanèe is our acknowledgment of the importance of the wild cherry tree to south Louisiana. Using cherry-wood smoked wheat we craft a surprisingly delicious and unique ale.,4.5,375.0,16.875,13.314375,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,14,25,8,45,29,0,27,10,70,46
Bayreuther Bierbrauerei Aktien Original 1857,Aktien Original 1857,Bayreuther Bierbrauerei,Lager - European / Dortmunder Export,,5.3,375.0,19.875,15.681375000000001,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,19,16,15,14,13,0,11,25,8,37
Beacon Hotel (Sarah Hughes Brewery) Original Sarah Hughes Dark Ruby Mild,Original Sarah Hughes Dark Ruby MildBeacon Hotel (Sarah Hughes Brewery),Beacon Hotel (Sarah Hughes Brewery),Mild Ale - English Dark,,6.0,375.0,22.5,17.7525,False,False,False,True,,beer_profile_and_ratings.csv,raw-2026-08-11,7,49,21,83,55,0,69,14,14,50
